contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,side,expiration,spot,timestamp
SPY251031C00629000,2025-10-17 14:13:19+00:00,629.0,37.8,44.9,45.02,0.0,0.0,1.0,51.0,0.3194648132324218,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00630000,2025-10-20 14:11:07+00:00,630.0,41.58,43.82,43.94,3.3900032,8.8766775,15.0,3686.0,0.3107979077148437,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00631000,2025-10-17 19:01:38+00:00,631.0,37.34,42.96,43.08,0.0,0.0,7.0,171.0,0.3109199768066406,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00632000,2025-10-20 17:29:11+00:00,632.0,41.55,41.88,42.0,9.219997,28.518394,1.0,274.0,0.30225307128906254,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00633000,2025-10-20 13:40:33+00:00,633.0,37.99,40.96,41.08,2.3100014,6.474219,1.0,410.0,0.2998727239990234,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00634000,2025-10-17 19:20:05+00:00,634.0,35.05,40.03,40.15,0.0,0.0,3.0,371.0,0.29694306579589835,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00635000,2025-10-20 15:27:08+00:00,635.0,38.0,39.01,39.13,4.41,13.128907,15.0,5128.0,0.2906565075683593,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00636000,2025-10-20 15:08:05+00:00,636.0,37.1,38.08,38.21,5.0999985,15.937495,1.0,384.0,0.287970987548828,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00637000,2025-10-20 16:51:09+00:00,637.0,36.2,37.1,37.21,2.3199997,6.847697,1.0,178.0,0.2823558093261719,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00638000,2025-10-16 16:17:14+00:00,638.0,31.03,36.18,36.31,0.0,0.0,1.0,302.0,0.2802196002197265,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00639000,2025-10-20 17:37:47+00:00,639.0,35.07,35.22,35.36,4.4300003,14.458226,15.0,420.0,0.2761913201904296,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00640000,2025-10-20 17:29:29+00:00,640.0,33.96,34.29,34.41,4.41,14.923859,29.0,6115.0,0.2721630401611328,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00641000,2025-10-16 18:38:20+00:00,641.0,24.98,33.39,33.5,0.0,0.0,1.0,195.0,0.26935545104980463,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00642000,2025-10-16 18:39:40+00:00,642.0,24.37,32.41,32.52,0.0,0.0,2.0,369.0,0.264106480102539,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00643000,2025-10-20 14:03:32+00:00,643.0,29.21,31.45,31.57,3.3799992,13.085556,2.0,383.0,0.2598340618896484,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00644000,2025-10-17 15:22:31+00:00,644.0,22.47,30.57,30.68,0.0,0.0,1.0,1291.0,0.25739268005371096,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00645000,2025-10-20 16:58:21+00:00,645.0,28.67,29.69,29.8,4.3199997,17.741272,10.0,2886.0,0.2550733673095704,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00646000,2025-10-20 15:26:35+00:00,646.0,27.87,28.69,28.8,3.9400005,16.464691,26.0,1106.0,0.24896991271972657,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00647000,2025-10-17 19:48:28+00:00,647.0,25.16,27.86,27.96,2.0900002,9.059385,25.0,790.0,0.24762715270996094,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00648000,2025-10-20 13:59:53+00:00,648.0,24.24,26.85,26.95,4.16,20.71713,1.0,856.0,0.24109645629882812,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00649000,2025-10-20 17:22:38+00:00,649.0,25.71,25.94,26.04,5.529999,27.403362,2.0,951.0,0.23743438354492186,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00650000,2025-10-20 17:46:18+00:00,650.0,25.09,25.12,25.22,4.42,21.383648,56.0,3628.0,0.2362136926269531,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00651000,2025-10-20 15:40:47+00:00,651.0,23.21,24.24,24.34,3.6599998,18.721228,1.0,438.0,0.23303989624023438,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00652000,2025-10-20 13:30:01+00:00,652.0,22.0,23.27,23.37,2.4300003,12.416966,3.0,350.0,0.22736368347167968,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00653000,2025-10-20 15:08:33+00:00,653.0,21.23,22.4,22.49,2.459999,13.106015,16.0,502.0,0.22394574890136715,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00654000,2025-10-20 15:52:26+00:00,654.0,20.36,21.52,21.61,3.3100014,19.413498,10.0,974.0,0.22040574523925777,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00655000,2025-10-20 17:54:33+00:00,655.0,20.46,20.7,20.79,3.75,22.441652,233.0,6231.0,0.21820850158691402,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00656000,2025-10-20 17:31:33+00:00,656.0,19.5,19.81,19.9,3.6599998,23.10606,29.0,1110.0,0.2140581524658203,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00657000,2025-10-20 17:13:31+00:00,657.0,18.61,18.92,19.0,3.6800003,24.648361,67.0,1021.0,0.20948056152343747,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00658000,2025-10-20 18:05:04+00:00,658.0,18.2,18.16,18.24,3.7600012,26.03879,44.0,889.0,0.20819883605957026,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00659000,2025-10-20 18:07:45+00:00,659.0,17.32,17.31,17.38,3.83,28.391401,75.0,1791.0,0.20423159057617185,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00660000,2025-10-20 18:05:04+00:00,660.0,16.5,16.5,16.57,3.5,26.923077,481.0,29078.0,0.20124089782714843,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00661000,2025-10-20 18:07:06+00:00,661.0,15.63,15.69,15.76,3.3599997,27.38386,215.0,1751.0,0.19800606689453126,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00662000,2025-10-20 17:28:47+00:00,662.0,14.53,14.84,14.91,2.9499998,25.474955,247.0,1844.0,0.19367261413574222,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00663000,2025-10-20 18:07:06+00:00,663.0,14.03,14.08,14.1,3.1099997,28.47985,324.0,2896.0,0.19001054138183598,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00664000,2025-10-20 18:05:25+00:00,664.0,13.27,13.29,13.35,3.0,29.211294,249.0,1571.0,0.18738605590820312,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00665000,2025-10-20 18:07:19+00:00,665.0,12.55,12.51,12.56,2.9300003,30.457384,1177.0,19282.0,0.18366294860839844,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00666000,2025-10-20 18:10:17+00:00,666.0,11.73,11.78,11.83,2.7599993,30.769222,720.0,3014.0,0.18091639404296872,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00667000,2025-10-20 18:04:54+00:00,667.0,11.0,10.98,11.02,2.6599998,31.894484,2203.0,3037.0,0.17615569946289064,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00668000,2025-10-20 18:06:23+00:00,668.0,10.26,10.26,10.3,2.5100002,32.3871,595.0,2107.0,0.17301242034912112,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00669000,2025-10-20 18:02:54+00:00,669.0,9.58,9.57,9.59,2.4299998,33.98601,775.0,1729.0,0.1697165548706055,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00670000,2025-10-20 18:07:39+00:00,670.0,8.94,8.89,8.91,2.3299994,35.24961,2832.0,8151.0,0.16669534484863285,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00671000,2025-10-20 18:07:30+00:00,671.0,8.26,8.24,8.27,2.1800003,35.85527,1146.0,2444.0,0.16413189392089844,True,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00672000,2025-10-20 18:10:32+00:00,672.0,7.56,7.57,7.6,1.98,35.48387,1532.0,5474.0,0.16056137298583983,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00673000,2025-10-20 18:05:13+00:00,673.0,7.01,6.96,6.99,1.9300003,37.992134,664.0,4943.0,0.15778430114746095,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00674000,2025-10-20 17:59:56+00:00,674.0,6.27,6.36,6.38,1.6100001,34.549362,245.0,2438.0,0.154579987487793,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00675000,2025-10-20 18:12:33+00:00,675.0,5.83,5.86,5.88,1.6599998,39.808147,2358.0,5595.0,0.15317619293212892,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00676000,2025-10-20 18:01:30+00:00,676.0,5.25,5.25,5.27,1.46,38.522427,192.0,988.0,0.14899532653808595,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00677000,2025-10-20 18:06:52+00:00,677.0,4.77,4.79,4.8,1.49,45.42683,445.0,4199.0,0.14725584197998048,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00678000,2025-10-20 17:55:57+00:00,678.0,4.18,4.26,4.28,1.1899998,39.799324,504.0,1965.0,0.1438989419555664,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00679000,2025-10-20 17:49:11+00:00,679.0,3.8,3.84,3.86,1.29,51.39442,547.0,1329.0,0.14215945739746094,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00680000,2025-10-20 18:09:59+00:00,680.0,3.41,3.38,3.41,1.1200001,48.908306,5237.0,11316.0,0.13916876464843753,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00681000,2025-10-20 18:09:57+00:00,681.0,3.01,3.0,3.02,1.0,49.751244,373.0,1547.0,0.13694100372314455,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00682000,2025-10-20 18:01:47+00:00,682.0,2.62,2.61,2.63,0.8699999,49.714275,778.0,2324.0,0.13404186279296876,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00683000,2025-10-20 18:07:25+00:00,683.0,2.3,2.27,2.28,0.78999996,52.317883,785.0,2120.0,0.13141737731933595,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00684000,2025-10-20 18:03:18+00:00,684.0,1.98,1.96,1.98,0.82000005,70.68967,405.0,1223.0,0.1294032373046875,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00685000,2025-10-20 18:05:07+00:00,685.0,1.74,1.71,1.72,0.68000007,64.150955,1470.0,6503.0,0.12781633911132811,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00686000,2025-10-20 18:03:47+00:00,686.0,1.46,1.46,1.48,0.61,71.7647,853.0,2136.0,0.12610737182617188,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00687000,2025-10-20 18:06:40+00:00,687.0,1.24,1.25,1.27,0.49,65.333336,1111.0,1635.0,0.12464254272460937,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00688000,2025-10-20 18:05:14+00:00,688.0,1.08,1.05,1.06,0.45000005,71.42858,560.0,2750.0,0.1223842645263672,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00689000,2025-10-20 18:02:03+00:00,689.0,0.89,0.89,0.91,0.39999998,81.632645,315.0,1449.0,0.12152978088378906,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00690000,2025-10-20 18:11:25+00:00,690.0,0.74,0.74,0.75,0.32000002,76.19049,773.0,4855.0,0.11951564086914063,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00691000,2025-10-20 17:45:18+00:00,691.0,0.62,0.61,0.63,0.28,82.35294,213.0,1615.0,0.11847805358886719,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00692000,2025-10-20 18:06:42+00:00,692.0,0.52,0.51,0.52,0.19999999,62.499996,500.0,1750.0,0.11713529357910156,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00693000,2025-10-20 18:05:14+00:00,693.0,0.45,0.43,0.44,0.22999999,104.54545,29.0,858.0,0.1167080517578125,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00694000,2025-10-20 17:57:25+00:00,694.0,0.36,0.36,0.37,0.18,99.99999,404.0,1696.0,0.116219775390625,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00695000,2025-10-20 17:53:39+00:00,695.0,0.3,0.3,0.31,0.14000002,87.500015,323.0,4581.0,0.11585356811523437,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00696000,2025-10-20 18:03:47+00:00,696.0,0.26,0.26,0.27,0.13999999,116.66665,177.0,1820.0,0.11646391357421876,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00697000,2025-10-20 17:03:46+00:00,697.0,0.22,0.22,0.22,0.08,57.142857,142.0,839.0,0.11560942993164064,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00698000,2025-10-20 18:06:42+00:00,698.0,0.19,0.18,0.2,0.089999996,90.0,1520.0,648.0,0.117196328125,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00699000,2025-10-20 18:05:48+00:00,699.0,0.17,0.16,0.17,0.060000002,54.545456,134.0,790.0,0.11744046630859376,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00700000,2025-10-20 18:09:44+00:00,700.0,0.14,0.13,0.14,0.08,133.33333,1858.0,9319.0,0.11695218994140624,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00701000,2025-10-20 17:11:34+00:00,701.0,0.11,0.12,0.13,0.05,83.333336,24.0,897.0,0.11890529541015624,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00702000,2025-10-20 16:44:20+00:00,702.0,0.09,0.1,0.11,-0.009999998,-9.999997,5.0,773.0,0.11914943359374999,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00703000,2025-10-20 17:18:59+00:00,703.0,0.09,0.09,0.1,0.050000004,125.000015,136.0,421.0,0.1206142626953125,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00704000,2025-10-20 16:04:34+00:00,704.0,0.07,0.08,0.09,0.030000001,75.0,214.0,524.0,0.12207909179687501,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00705000,2025-10-20 17:24:09+00:00,705.0,0.08,0.07,0.08,0.049999997,166.66664,122.0,3834.0,0.12305564453125001,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00706000,2025-10-20 15:58:27+00:00,706.0,0.06,0.06,0.07,0.03,100.0,8.0,419.0,0.1235439208984375,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00707000,2025-10-20 16:03:06+00:00,707.0,0.05,0.05,0.06,0.020000001,66.66668,251.0,993.0,0.124032197265625,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00708000,2025-10-17 19:52:34+00:00,708.0,0.02,0.05,0.06,0.0,0.0,141.0,372.0,0.12696185546875,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00709000,2025-10-20 14:09:38+00:00,709.0,0.05,0.04,0.05,0.030000001,150.0,3.0,974.0,0.12696185546875,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00710000,2025-10-20 17:55:15+00:00,710.0,0.05,0.04,0.05,0.020000001,66.66668,178.0,2749.0,0.129891513671875,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00711000,2025-10-20 16:01:54+00:00,711.0,0.04,0.03,0.04,0.02,100.0,114.0,762.0,0.1294032373046875,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00712000,2025-10-17 19:52:34+00:00,712.0,0.02,0.03,0.04,0.0,0.0,1.0,736.0,0.131844619140625,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00713000,2025-10-17 20:03:01+00:00,713.0,0.01,0.03,0.04,0.0,0.0,53.0,428.0,0.13477427734375003,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00714000,2025-10-20 13:52:53+00:00,714.0,0.03,0.03,0.04,0.01,50.0,1.0,498.0,0.13770393554687502,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00715000,2025-10-20 17:18:00+00:00,715.0,0.02,0.02,0.03,0.0,0.0,31.0,1353.0,0.13575083007812502,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00716000,2025-10-17 19:52:35+00:00,716.0,0.02,0.02,0.03,0.0,0.0,53.0,639.0,0.13868048828125001,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00718000,2025-10-17 19:58:04+00:00,718.0,0.02,0.02,0.03,0.0,0.0,3.0,2883.0,0.143563251953125,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00720000,2025-10-20 17:55:56+00:00,720.0,0.02,0.02,0.03,0.01,100.0,19.0,1324.0,0.149422568359375,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00725000,2025-10-16 19:52:02+00:00,725.0,0.02,0.01,0.02,0.0,0.0,210.0,1286.0,0.1562584375,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00730000,2025-10-20 17:02:42+00:00,730.0,0.01,0.01,0.02,-0.01,-50.0,1.0,2023.0,0.16797707031250003,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00735000,2025-10-17 18:46:17+00:00,735.0,0.01,0.01,0.02,0.0,0.0,1243.0,4138.0,0.179695703125,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00740000,2025-10-20 15:27:01+00:00,740.0,0.02,0.01,0.02,0.01,100.0,1.0,2957.0,0.192390888671875,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00745000,2025-10-17 18:57:58+00:00,745.0,0.01,0.01,0.02,0.0,0.0,274.0,749.0,0.20508607421874997,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00750000,2025-10-17 18:58:10+00:00,750.0,0.01,0.01,0.02,0.0,0.0,1333.0,1189.0,0.21680470703125,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00755000,2025-10-17 18:58:17+00:00,755.0,0.01,0.0,0.01,0.0,0.0,1000.0,1068.0,0.2148516015625,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00760000,2025-10-17 19:00:35+00:00,760.0,0.01,0.0,0.01,0.0,0.0,2202.0,3242.0,0.22657023437499998,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00765000,2025-10-17 19:51:35+00:00,765.0,0.01,0.0,0.01,0.0,0.0,1.0,600.0,0.23438265625,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00770000,2025-10-17 19:02:54+00:00,770.0,0.01,0.0,0.01,0.0,0.0,1.0,3408.0,0.2461012890625,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031C00780000,2025-10-20 14:59:30+00:00,780.0,0.01,0.0,0.01,0.0,0.0,101.0,74333.0,0.26563234375,False,REGULAR,USD,call,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00370000,2025-10-20 13:30:01+00:00,370.0,0.01,0.0,0.01,-0.02,-66.66667,6.0,7271.0,0.937500625,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00375000,2025-10-20 14:35:02+00:00,375.0,0.01,0.0,0.01,-0.02,-66.66667,3.0,1757.0,0.92187578125,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00380000,2025-10-20 16:20:56+00:00,380.0,0.01,0.0,0.01,-0.03,-75.0,501.0,1699.0,0.9062509375,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00385000,2025-10-20 13:54:23+00:00,385.0,0.01,0.01,0.02,-0.02,-66.66667,25.0,1483.0,0.9531254687499999,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00390000,2025-10-17 20:06:17+00:00,390.0,0.03,0.01,0.02,0.0,0.0,45.0,1264.0,0.929688203125,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00395000,2025-10-17 14:27:49+00:00,395.0,0.05,0.01,0.02,0.0,0.0,53.0,929.0,0.914063359375,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00400000,2025-10-20 15:42:53+00:00,400.0,0.01,0.01,0.02,-0.04,-80.00001,451.0,4074.0,0.8906260937499999,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00405000,2025-10-20 15:49:10+00:00,405.0,0.01,0.01,0.02,-0.07,-87.5,400.0,1282.0,0.87500125,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00410000,2025-10-20 16:00:36+00:00,410.0,0.01,0.01,0.02,-0.080000006,-88.88889,38.0,4682.0,0.851563984375,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00415000,2025-10-20 13:55:08+00:00,415.0,0.02,0.01,0.02,-0.05,-71.42857,19.0,717.0,0.8281267187499999,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00420000,2025-10-20 14:24:45+00:00,420.0,0.02,0.01,0.02,-0.05,-71.42857,1.0,2307.0,0.8125018749999999,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00425000,2025-10-17 20:04:50+00:00,425.0,0.02,0.01,0.02,-0.030000001,-60.0,1.0,1585.0,0.789064609375,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00430000,2025-10-17 17:19:55+00:00,430.0,0.03,0.01,0.02,-0.099999994,-76.92307,1.0,102270.0,0.773439765625,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00435000,2025-10-17 17:50:44+00:00,435.0,0.14,0.01,0.02,0.0,0.0,97.0,872.0,0.7578149218750001,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00440000,2025-10-20 17:31:05+00:00,440.0,0.02,0.02,0.03,-0.13000001,-86.66667,40.0,2276.0,0.7656273437500001,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00445000,2025-10-17 17:20:53+00:00,445.0,0.16,0.02,0.03,0.0,0.0,1.0,746.0,0.7500025,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00450000,2025-10-17 19:20:27+00:00,450.0,0.1,0.02,0.03,0.0,0.0,62.0,3445.0,0.726565234375,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00455000,2025-10-20 16:08:28+00:00,455.0,0.04,0.02,0.03,-0.15,-78.94737,5.0,984.0,0.710940390625,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00460000,2025-10-20 17:30:11+00:00,460.0,0.03,0.02,0.03,-0.099999994,-76.92307,4.0,100967.0,0.6914093359375001,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
SPY251031P00465000,2025-10-17 15:33:10+00:00,465.0,0.04,0.03,0.04,-0.16999999,-44.73684,1.0,541.0,0.69336244140625,False,REGULAR,USD,put,2025-10-31,671.5900268554688,2025-10-20_14-42-58_ET
